"Facility Name","CMS Certification Number (CCN)","Alternate CCN","Address","City","State","Zip Code","Network","Long-term Catheter Measure Score","Long-term Catheter Reason for No Score (See Footnotes File)","Long-term Catheter Achievement Measure Rate","Number of Patients Included in Long-term Catheter Measure Score Achievement Period","Long-term Catheter Achievement Period Numerator","Long-term Catheter Achievement Period Denominator","Long-term Catheter Improvement Measure Rate","Long-term Catheter Improvement Period Numerator","Long-term Catheter Improvement Period Denominator","Long-term Catheter Measure Score Applied","National Average Long-term Catheter Measure Score","Kt/V Comprehensive Measure Score","Kt/V Comprehensive Reason for No Score (See Footnotes File)","Kt/V Comprehensive Achievement Measure Rate","Number of Patients Included in Kt/V Comprehensive Measure Score Achievement Period","Kt/V Comprehensive Achievement Period Numerator","Kt/V Comprehensive Achievement Period Denominator","Kt/V Comprehensive Improvement Measure Rate","Kt/V Comprehensive Improvement Period Numerator","Kt/V Comprehensive Improvement Period Denominator","Kt/V Comprehensive Measure Score Applied","National Average Kt/V Comprehensive Measure Score","Hypercalcemia Measure Score","Hypercalcemia Reason for No Score (See Footnotes File)","National Average Hypercalcemia Measure Score","NHSN BSI Measure Score","NHSN BSI Reason for No Score (See Footnotes File)","NHSN BSI Achievement Measure Ratio","Number of Patients Included in NHSN BSI Measure Score Achievement Period","NHSN BSI Achievement Period Observed Event Number","NHSN BSI Achievement Period Expected Event Number","NHSN BSI Improvement Measure Ratio","NHSN BSI Improvement Period Observed Event Number","NHSN BSI Improvement Period Expected Event Number","NHSN BSI Measure Score Applied","National Average NHSN BSI Measure Score","NHSN Dialysis Event Reporting Measure Score","NHSN Dialysis Event Reason for No Score (See Footnotes File)","NHSN Dialysis Event Reporting Number of Months Reported","ICH CAHPS Measure Score","ICH CAHPS Reason for No Score (See Footnotes File)","ICH CAHPS Achievement Period Count of Completed Surveys","ICH CAHPS Improvement Period Count of Completed Surveys","ICH CAHPS Measure Score Applied","National Average ICH CAHPS Measure Score","ICH CAHPS Neph Comm and Caring Achievement Rate","ICH CAHPS Neph Comm and Caring Improvement Rate","ICH CAHPS Neph Comm and Caring Measure Score Applied","ICH CAHPS Quality of Dialysis Care and Ops Achievement Rate","ICH CAHPS Quality of Dialysis Care and Ops Improvement Rate","ICH CAHPS Quality of Dialysis Care and Ops Measure Score Applied","ICH CAHPS Providing Info to Patients Achievement Rate","ICH CAHPS Providing Info to Patients Improvement Rate","ICH CAHPS Providing Info to Patients Measure Score Applied","ICH CAHPS Overall Rating of Neph Achievement Rate","ICH CAHPS Overall Rating of Neph Improvement Rate","ICH CAHPS Overall Rating of Neph Measure Score Applied","ICH CAHPS Overall Rating of Dialysis Staff Achievement Rate","ICH CAHPS Overall Rating of Dialysis Staff Improvement Rate","ICH CAHPS Overall Rating of Dialysis Staff Measure Score Applied","ICH CAHPS Overall Rating of Dialysis Facility Achievement Rate","ICH CAHPS Overall Rating of Dialysis Facility Improvement Rate","ICH CAHPS Overall Rating of Dialysis Facility Measure Score Applied","Standardized Readmission Ratio (SRR) Measure Score","SRR Reason for No Score (See Footnotes File)","SRR Achievement Measure Ratio","Number of Index Discharges in SRR Achievement Period","SRR Achievement Period Numerator","SRR Achievement Period Denominator","SRR Improvement Measure Ratio","SRR Improvement Period Numerator","SRR Improvement Period Denominator","SRR Measure Score Applied","National Average SRR Measure Score","Standardized Transfusion Ratio (STrR) Measure Score","STrR Reason for No Score (See Footnotes File)","STrR Achievement Measure Ratio","Number of Patient-Years at Risk in STrR Achievement Period","STrR Achievement Period Numerator","STrR Achievement Period Denominator","STrR Improvement Measure Ratio","STrR Improvement Period Numerator","STrR Improvement Period Denominator","STrR Measure Score Applied","National Average STrR Measure Score","Standardized Hospitalization Ratio (SHR) Measure Score","SHR Reason for No Score (See Footnotes File)","SHR Achievement Measure Ratio","Number of Patient-Years at Risk in SHR Achievement Period","SHR Achievement Period Numerator","SHR Achievement Period Denominator","SHR Improvement Measure Ratio","SHR Improvement Period Numerator","SHR Improvement Period Denominator","SHR Measure Score Applied","National Average SHR Measure Score","Clinical Depression Screening and Follow-up Improvement Period Numerator","Clinical Depression Screening and Follow-up Improvement Period Denominator","Clinical Depression Screening and Follow-up Achievement Period Denominator","Clinical Depression Screening and Follow-up Achievement Period Numerator","Clinical Depression Screening and Follow-up Improvement Measure Rate","Clinical Depression Screening and Follow-up Achievement Measure Rate","Clinical Depression Screening and Follow-up Measure Score","Clinical Depression Screening and Follow-up Reason for No Score (See Footnotes File)","Clinical Depression Screening and Follow-up Measure Score Applied","National Average CD Measure Score","MedRec Measure Score","MedRec Reason for No Score (See Footnotes File)","National Average MedRec Measure Score","PPPW Achievement Period Numerator","PPPW Achievement Period Denominator","PPPW Improvement Period Numerator","PPPW Improvement Period Denominator","PPPW Improvement Measure Rate","PPPW Achievement Measure Rate","PPPW Measure Score","PPPW Reason for No Score (See Footnotes File)","PPPW Measure Score Applied","National Average PPPW Measure Score","COVID-19 HCP Measure Score","COVID-19 HCP Reason for No Score (See Footnotes File)","COVID-19 HCP Number of Months Reported","National Average COVID-19 HCP Measure Score","FCHE Measure Score","FCHE Reason for No Score (See Footnotes File)","FCHE Number of Domains Reported","National Average FCHE Measure Score","Total Performance Score","PY2026 Payment Reduction Percentage","CMS Certification Date","Ownership as of December 31, 2024","Date of Ownership Record Update"
"DSI KENNESAW LLC","112864","-","1925 VAUGHN RD NW","Kennesaw","GA","30144","6","No Score","3","No Rate","<11","-","-","No Rate","-","-","Achievement","3","0","-","0.9182","13","100","119","0.9587","116","121","Achievement","6","10","-","10","No Score","3,5","No Rate","<11","-","-","No Rate","-","-","Achievement","6","No Score","3,5","-","No Score","4,7","-","-","Achievement","5","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Score","10","No Rate","-","-","-","No Rate","-","-","Achievement","5","No Score","12","No Rate","<10","-","-","No Rate","-","-","Achievement","6","7","-","108.78","-","6","8.05","42.69","2","6.74","Achievement","3","13","15","15","15","0.8667","1.0000","10","-","Achievement","6","9","-","10","1067429.42","4098944","1036354.74","4027116","0.2573","0.2815","7","-","Achievement","4","10","-","12","9","10","-","5","10","48","0.5%","03/21/2013","US Renal Care, Inc.","03/21/2013"
"DSI - KNOX DIALYSIS","152608","-","1008 S EDGEWOOD DRIVE","KNOX","IN","46534","9","2","-","0.1577","25","33","205","0.1846","48","260","Achievement","3","9","-","0.9900","26","199","201","0.9961","256","257","Achievement","6","10","-","10","10","-","0.000","31","0","1.520","0.000","0","2.084","Achievement","6","10","-","12","No Score","4,7","-","-","Achievement","5","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","1","-","32.82","-","12","7.78","22.14","8","9.72","Achievement","5","No Score","12","No Rate","<10","-","-","No Rate","-","-","Achievement","6","5","-","126.93","-","26","31.11","99.70","32","46.19","Achievement","3","20","24","24","24","0.8333","1.0000","10","-","Achievement","6","10","-","10","-","-","-","-","No Rate","No Rate","No Score","1","Achievement","4","10","-","12","9","10","-","5","10","65","0.0%","04/09/2007","US Renal Care, Inc.","04/09/2007"
"DSI MACON DIALYSIS","112516","-","280 CLINTON ST","MACON","GA","31217","6","0","-","0.2249","97","202","898","0.2027","151","745","Achievement","3","3","-","0.9569","109","932","974","0.9633","788","818","Achievement","6","10","-","10","5","-","0.392","112","3","7.660","0.000","0","5.959","Achievement","6","10","-","12","No Score","4","<30","<30","Achievement","5","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","6","-","22.76","-","26","31.45","34.51","33","25.74","Achievement","5","7","-","18.84","<10","4","6.26","30.64","7","7.31","Achievement","6","0","-","173.08","-","117","102.65","156.85","103","94.50","Achievement","3","94","96","112","112","0.9792","1.0000","10","-","Achievement","6","10","-","10","614519.58","4098944","616673.35","4027116","0.1531","0.1499","3","-","Achievement","4","10","-","12","9","10","-","5","10","49","0.5%","11/02/1978","US Renal Care, Inc.","11/02/1978"
"DSI Macon Hemlock Dialysis","112754","-","657 HEMLOCK ST STE 100","MACON","GA","31201","6","1","-","0.1704","102","173","1015","0.1089","66","606","Achievement","3","7","-","0.9825","99","956","973","0.9916","587","592","Achievement","6","10","-","10","7","-","0.240","118","2","8.345","0.246","1","4.059","Achievement","6","10","-","12","2","-","42","<30","Achievement","5","0.7084","No Rate","Achievement","0.5405","No Rate","Achievement","0.8053","No Rate","Achievement","0.4824","No Rate","Achievement","0.3663","No Rate","Achievement","0.4961","No Rate","Achievement","4","-","26.40","-","23","23.99","30.11","14","12.51","Achievement","5","8","-","16.48","<10","4","7.70","25.41","4","5.04","Achievement","6","3","-","141.79","-","107","114.59","114.14","49","61.77","Achievement","3","59","65","100","100","0.9077","1.0000","10","-","Achievement","6","10","-","10","381245.28","4098944","514285.90","4027116","0.1277","0.0930","1","-","Achievement","4","10","-","12","9","10","-","5","10","51","0.5%","12/22/2005","US Renal Care, Inc.","12/22/2005"
"DSI MILLEDGEVILLE DIALYSIS","112833","-","411 NORTH JEFFERSON STREET","MILLEDGEVILLE","GA","31061","6","0","-","0.1878","47","77","410","0.1369","69","504","Achievement","3","2","-","0.9507","44","347","365","0.9858","418","424","Achievement","6","10","-","10","2","-","0.575","57","2","3.479","0.000","0","3.450","Achievement","6","10","-","12","No Score","4","<30","<30","Achievement","5","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","4","-","27.10","-","8","6.75","23.37","9","10.36","Achievement","5","7","-","19.21","<10","4","4.03","42.39","6","4.53","Achievement","6","7","-","108.32","-","34","47.66","110.36","40","52.16","Achievement","3","50","50","44","44","1.0000","1.0000","10","-","Achievement","6","10","-","10","245995.95","4098944","413914.50","4027116","0.1028","0.0600","0","-","Achievement","4","10","-","12","9","10","-","5","10","46","0.5%","07/22/2010","US Renal Care, Inc.","07/22/2010"
"DSI Newburgh LLC.","332758","-","39 NORTH PLANK RD","NEWBURGH","NY","12550","2","0","-","0.2076","105","174","838","0.1942","154","793","Achievement","3","0","-","0.9418","114","858","911","0.9759","811","831","Achievement","6","10","-","10","6","-","0.263","126","2","7.603","0.146","1","6.826","Achievement","6","10","-","12","1","-","35","31","Achievement","5","0.6353","0.6199","Achievement","0.5785","0.6361","Achievement","0.7225","0.7870","Achievement","0.5264","0.4167","Improvement","0.4951","0.4758","Achievement","0.5076","0.6454","Achievement","3","-","29.29","-","25","23.50","18.53","14","20.34","Achievement","5","4","-","33.71","<10","9","8.47","14.15","4","9.04","Achievement","6","2","-","153.06","-","89","88.29","126.72","83","94.25","Achievement","3","86","100","114","110","0.8600","0.9649","7","-","Achievement","6","10","-","10","564644.39","4098944","968929.63","4027116","0.2406","0.1378","2","-","Achievement","4","10","-","12","9","10","-","5","10","32","1.5%","06/09/2017","US Renal Care, Inc.","06/09/2017"
"DSI - NORTH MUNCIE","152607","-","800 S TILLOTSON, SUITE 1","Muncie","IN","47304","9","0","-","0.2426","135","286","1179","0.2243","244","1088","Achievement","3","5","-","0.9703","145","1243","1281","0.9828","1144","1164","Achievement","6","10","-","10","1","-","0.660","150","7","10.606","0.644","6","9.321","Achievement","6","10","-","12","1","-","41","36","Achievement","5","0.6649","0.6985","Achievement","0.5245","0.6820","Achievement","0.7103","0.8414","Achievement","0.5428","0.6158","Achievement","0.4733","0.7010","Achievement","0.5190","0.6418","Achievement","7","-","20.30","-","29","39.33","28.54","51","48.10","Achievement","5","8","-","17.12","<10","5","9.26","77.80","19","7.81","Achievement","6","6","-","121.11","-","137","171.77","178.15","166","134.08","Achievement","3","127","134","149","149","0.9478","1.0000","10","-","Achievement","6","10","-","10","530772.26","4098944","560020.40","4027116","0.1391","0.1295","2","-","Achievement","4","10","-","12","9","10","-","5","10","47","0.5%","06/11/1979","US Renal Care, Inc.","06/11/1979"
"DSI NORTH TAMPA DIALYSIS","682587","-","3421 NORTH LAKEVIEW DRIVE","TAMPA","FL","33618","7","1","-","0.1965","58","89","453","0.2285","93","407","Improvement","3","8","-","0.9864","66","580","588","0.9862","571","579","Achievement","6","10","-","10","4","-","0.456","72","2","4.382","0.452","2","4.424","Achievement","6","10","-","12","No Score","4","<30","<30","Achievement","5","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","5","-","25.67","-","18","19.31","22.74","9","10.65","Achievement","5","7","-","20.90","<10","4","4.85","9.50","1","3.37","Achievement","6","0","-","180.09","-","76","64.08","120.95","42","49.97","Achievement","3","67","68","70","70","0.9853","1.0000","10","-","Achievement","6","10","-","10","1872747.48","4098944","1917966.72","4027116","0.4763","0.4569","10","-","Achievement","4","10","-","12","9","10","-","5","10","58","0.0%","11/19/2015","Diversified Specialty Institutes (DSI)","11/19/2015"
"DSI PLEASANTBURG DIALYSIS","422579","-","110 CHALMERS DR STE C","GREENVILLE","SC","29605","6","6","-","0.1020","73","66","647","0.1226","82","669","Achievement","3","7","-","0.9799","71","634","647","0.9735","625","642","Achievement","6","10","-","10","7","-","0.212","84","1","4.723","0.000","0","4.855","Achievement","6","10","-","12","7","-","33","<30","Achievement","5","0.7696","No Rate","Achievement","0.6752","No Rate","Achievement","0.8011","No Rate","Achievement","0.6752","No Rate","Achievement","0.7138","No Rate","Achievement","0.8098","No Rate","Achievement","8","-","19.65","-","12","16.81","15.48","8","13.91","Achievement","5","No Score","12","No Rate","<10","-","-","No Rate","-","-","Achievement","6","4","-","137.28","-","64","70.79","123.19","54","63.08","Achievement","3","61","67","66","66","0.9104","1.0000","10","-","Achievement","6","10","-","10","314572.62","4098944","494544.20","4027116","0.1228","0.0767","0","-","Achievement","4","10","-","12","9","10","-","5","10","67","0.0%","03/01/2001","US Renal Care, Inc.","03/01/2001"
"DSI Powderhorn Dialysis","422584","-","16 POWDERHORN ROAD","SIMPSONVILLE","SC","29681","6","7","-","0.0894","72","53","593","0.1317","71","539","Achievement","3","0","-","0.9096","66","493","542","0.9530","507","532","Achievement","6","10","-","10","3","-","0.539","93","2","3.714","0.271","1","3.696","Achievement","6","10","-","12","No Score","4","<30","<30","Achievement","5","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","5","-","25.20","-","18","19.67","21.41","13","16.35","Achievement","5","7","-","18.08","<10","3","3.52","27.34","4","4.68","Achievement","6","1","-","163.81","-","76","70.45","140.70","63","64.43","Achievement","3","58","60","63","63","0.9667","1.0000","10","-","Achievement","6","10","-","10","526393.40","4098944","844697.35","4027116","0.2098","0.1284","2","-","Achievement","4","10","-","12","9","10","-","5","10","51","0.5%","01/17/2002","US Renal Care, Inc.","01/17/2002"
"DSI SEAFORD","082518","-","600 HEALTH SERVICES DRIVE","Seaford","DE","19973","4","0","-","0.2305","78","151","655","0.2403","136","566","Achievement","3","6","-","0.9739","100","895","919","0.9720","798","821","Achievement","6","10","-","10","10","-","0.000","84","0","6.406","0.000","0","6.278","Achievement","6","10","-","12","No Score","4","<30","<30","Achievement","5","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","3","-","28.84","-","17","16.23","29.22","15","13.82","Achievement","5","10","-","6.41","<10","2","9.90","19.43","6","9.88","Achievement","6","5","-","126.74","-","74","88.66","122.63","68","79.79","Achievement","3","88","91","96","96","0.9670","1.0000","10","-","Achievement","6","10","-","10","549360.61","4098944","668230.25","4027116","0.1659","0.1340","2","-","Achievement","4","10","-","12","9","10","-","5","10","64","0.0%","08/03/2009","US Renal Care, Inc.","08/03/2009"
"DSI Snellville, LLC","852521","-","3370 SUGAR LOAF PARKWAY","LAWRENCEVILLE","GA","30044","6","2","-","0.1586","62","92","580","0.1584","80","505","Achievement","3","8","-","0.9855","60","542","550","0.9685","522","539","Achievement","6","10","-","10","4","-","0.457","74","2","4.375","0.000","0","4.586","Achievement","6","10","-","12","No Score","4","<30","<30","Achievement","5","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","4","-","26.30","-","10","10.47","26.61","11","11.12","Achievement","5","7","-","19.66","<10","3","2.99","18.41","2","3.48","Achievement","6","1","-","166.41","-","51","46.54","137.90","36","37.57","Achievement","3","52","59","63","62","0.8814","0.9841","8","-","Achievement","6","10","-","10","1062518.29","4098944","1207732.16","4027116","0.2999","0.2592","7","-","Achievement","4","10","-","12","9","10","-","5","10","56","0.0%","02/22/2017","US Renal Care, Inc.","02/22/2017"
"DSI Southeast San Antonio, LLC","742534","-","2635 SE MILITARY DR","SAN ANTONIO","TX","78223","14","7","-","0.0784","63","45","574","0.0921","49","532","Achievement","3","10","-","0.9945","58","540","543","0.9897","479","484","Achievement","6","10","-","10","6","-","0.253","72","1","3.946","0.000","0","4.169","Achievement","6","10","-","12","8","-","33","<30","Achievement","5","0.7749","No Rate","Achievement","0.6947","No Rate","Achievement","0.8665","No Rate","Achievement","0.6672","No Rate","Achievement","0.6879","No Rate","Achievement","0.7748","No Rate","Achievement","7","-","20.75","-","13","17.25","21.78","11","13.59","Achievement","5","No Score","12","No Rate","<10","-","-","No Rate","-","-","Achievement","6","1","-","173.57","-","71","62.11","186.19","59","45.60","Improvement","3","47","55","57","56","0.8545","0.9825","8","-","Achievement","6","10","-","10","550739.49","4098944","364559.14","4027116","0.0905","0.1344","2","-","Achievement","4","10","-","12","9","10","-","5","10","71","0.0%","04/04/2019","US Renal Care, Inc.","04/04/2019"
"DSI Travelers Rest Dialysis","422660","-","36 S MAIN ST","TRAVELERS REST","SC","29690","6","4","-","0.1261","54","57","452","0.0571","23","403","Achievement","3","5","-","0.9680","50","424","438","0.9634","369","383","Achievement","6","10","-","10","10","-","0.000","72","0","3.770","0.000","0","2.341","Achievement","6","10","-","12","No Score","4","<30","<30","Achievement","5","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","9","-","16.47","-","9","15.04","16.05","8","13.42","Achievement","5","No Score","12","No Rate","<10","-","-","No Rate","-","-","Achievement","6","3","-","144.87","-","52","54.50","147.77","46","44.79","Achievement","3","40","43","48","47","0.9302","0.9792","8","-","Achievement","6","10","-","10","1079913.35","4098944","857067.11","4027116","0.2128","0.2635","7","-","Achievement","4","10","-","12","9","10","-","5","10","67","0.0%","11/20/2015","US Renal Care, Inc.","11/20/2015"
"DSI - VIERA DIALYSIS","682500","-","8041 SPYGLASS HILL RD","VIERA","FL","32940","7","1","-","0.1799","61","93","517","0.2027","119","587","Achievement","3","7","-","0.9794","61","522","533","0.9816","588","599","Achievement","6","10","-","10","1","-","0.659","74","3","4.553","0.374","2","5.348","Achievement","6","10","-","12","No Score","4","<30","31","Achievement","5","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","8","-","18.33","-","8","12.02","22.81","13","15.34","Achievement","5","7","-","26.28","<10","5","4.48","79.70","14","5.62","Improvement","6","4","-","133.72","-","57","64.73","145.29","70","69.33","Achievement","3","65","66","62","62","0.9848","1.0000","10","-","Achievement","6","10","-","10","661146.48","4098944","430504.08","4027116","0.1069","0.1613","3","-","Achievement","4","10","-","12","9","10","-","5","10","55","0.0%","02/16/2011","US Renal Care, Inc.","02/16/2011"
"DSI WAIPAHU LLC","122525","-","94-862 KAHUAILANI STREET","WAIPAHU","HI","96797","17","5","-","0.1125","131","132","1173","0.0903","113","1251","Achievement","3","8","-","0.9839","134","1158","1177","0.9805","1209","1233","Achievement","6","10","-","10","8","-","0.135","159","1","7.415","0.130","1","7.716","Achievement","6","10","-","12","5","-","47","50","Achievement","5","0.6097","0.5547","Achievement","0.6386","0.5639","Achievement","0.8072","0.7402","Achievement","0.5450","0.5160","Achievement","0.7619","0.5611","Achievement","0.7412","0.6394","Achievement","10","-","10.19","-","4","10.81","21.83","13","16.03","Achievement","5","8","-","14.09","<10","3","6.75","15.74","4","8.13","Achievement","6","10","-","79.87","-","55","104.56","110.96","89","115.43","Achievement","3","115","126","123","122","0.9127","0.9919","9","-","Achievement","6","10","-","10","610363.18","4098944","514342.47","4027116","0.1277","0.1489","3","-","Achievement","4","10","-","12","9","10","-","5","10","75","0.0%","12/03/2013","US Renal Care, Inc.","12/03/2013"
"DSI Woodstock Renal Center","112700","-","2001 PROFESSIONAL PARKWAY","WOODSTOCK","GA","30188","6","3","-","0.1481","90","112","756","0.1876","121","645","Achievement","3","5","-","0.9683","113","948","979","0.9833","941","957","Achievement","6","10","-","10","4","-","0.408","98","2","4.898","0.308","2","6.495","Achievement","6","10","-","12","No Score","4","<30","<30","Achievement","5","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","5","-","25.34","-","22","23.90","37.19","38","27.51","Achievement","5","9","-","11.77","<10","3","8.08","22.51","6","8.53","Achievement","6","2","-","155.27","-","106","103.67","169.29","107","90.95","Achievement","3","117","117","113","112","1.0000","0.9912","9","-","Achievement","6","10","-","10","621356.78","4098944","707848.40","4027116","0.1758","0.1516","3","-","Achievement","4","10","-","12","9","10","-","5","10","57","0.0%","07/02/2002","US Renal Care, Inc.","07/02/2002"
"DUBLIN DIALYSIS CENTER","112844","-","2400 BELLEVUE RD, STE 29 A","DUBLIN","GA","31021","6","1","-","0.1769","75","130","735","0.1407","101","718","Achievement","3","8","-","0.9876","82","796","806","0.9874","783","793","Achievement","6","10","-","10","7","-","0.184","84","1","5.444","0.527","3","5.688","Achievement","6","10","-","12","No Score","4","<30","30","Achievement","5","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","3","-","29.45","-","18","16.83","30.49","23","20.30","Achievement","5","9","-","11.80","<10","2","4.64","7.61","1","4.20","Achievement","6","4","-","133.87","-","78","88.47","128.50","66","73.91","Achievement","3","83","83","84","84","1.0000","1.0000","10","-","Achievement","6","10","-","10","381383.64","4098944","397503.22","4027116","0.0987","0.0930","1","-","Achievement","4","10","-","12","9","10","-","5","10","61","0.0%","11/09/2011","American Renal Associates","11/09/2011"
"Dublin Kidney Institute, Llc","852550","-","207 INDUSTRIAL BLVD","Dublin","GA","31021","6","No Score","3","No Rate","<11","-","-","No Rate","-","-","Achievement","3","0","-","0.5812","27","136","234","0.5696","131","230","Achievement","6","8","-","10","No Score","3,5","No Rate","<11","-","-","No Rate","-","-","Achievement","6","No Score","3,5","-","No Score","4,7","-","-","Achievement","5","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","1","-","33.59","-","9","5.67","35.48","8","6.07","Achievement","5","No Score","12","No Rate","<10","-","-","No Rate","-","-","Achievement","6","0","-","229.08","-","28","17.82","242.61","33","19.57","Achievement","3","29","31","25","17","0.9355","0.6923","0","-","Achievement","6","6","-","10","236043.79","4098944","163030.83","4027116","0.0405","0.0670","0","-","Achievement","4","0","-","0","9","10","-","5","10","12","2.0%","09/20/2018","Independent","09/20/2018"
"DUBUQUE INTERNAL MEDICINE, PC","522620","-","190 N ORANGE ST","RICHLAND CENTER","WI","53581","11","0","-","0.4717","21","116","205","0.3833","69","180","Achievement","3","8","-","0.9836","19","187","191","0.9878","162","164","Achievement","6","10","-","10","10","-","0.000","23","0","2.690","1.629","4","2.455","Achievement","6","10","-","12","No Score","4,7","-","-","Achievement","5","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Score","10","No Rate","-","-","-","No Rate","-","-","Achievement","5","No Score","12","No Rate","<10","-","-","No Rate","-","-","Achievement","6","10","-","52.56","-","7","20.22","132.74","19","20.60","Achievement","3","19","19","19","19","1.0000","1.0000","10","-","Achievement","6","10","-","10","448171.02","4098944","50589.61","4027116","0.0126","0.2134","6","-","Improvement","4","10","-","12","9","10","-","5","10","72","0.0%","08/09/2021","Independent","08/09/2021"
"DVA North Ocean Avenue Dialysis","332858","-","10 SNYDER AVE","Brooklyn","NY","11226","2","No Score","3","No Rate","<11","-","-","No Rate","-","-","Achievement","3","No Score","1","No Rate","<11","-","-","No Rate","-","-","Achievement","6","No Score","1","10","No Score","3,9","No Rate","<11","-","-","No Rate","-","-","Achievement","6","No Score","3","-","No Score","4","-","-","Achievement","5","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Score","10","No Rate","-","-","-","No Rate","-","-","Achievement","5","No Score","12","No Rate","<10","-","-","No Rate","-","-","Achievement","6","No Score","13","No Rate","-","-","-","No Rate","-","-","Achievement","3","-","-","-","-","No Rate","No Rate","No Score","1,11","Achievement","6","No Score","1","10","-","-","-","-","No Rate","No Rate","No Score","1","Achievement","4","10","-","3","9","No Score","1","-","10","No Score","0.0%","06/20/2024","DaVita","06/20/2024"
"Eagles Dialysis LLC","752592","-","2195 IRON POINT RD","FOLSOM","CA","95630","17","5","-","0.1112","24","17","149","No Rate","-","-","Achievement","3","0","-","0.9405","27","174","185","No Rate","-","-","Achievement","6","10","-","10","No Score","3,9","No Rate","35","-","-","No Rate","-","-","Achievement","6","10","-","10","No Score","-","<30","-","Achievement","5","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","8","-","19.31","-","2","2.18","No Rate","-","-","Achievement","5","No Score","12","No Rate","<10","-","-","No Rate","-","-","Achievement","6","10","-","59.82","-","8","20.31","No Rate","0","0.02","Achievement","3","-","-","35","32","No Rate","0.9143","4","-","Achievement","6","10","-","10","1502061.09","4098944","-","-","No Rate","0.3665","10","-","Achievement","4","4","-","5","9","10","-","5","10","58","0.0%","11/07/2023","DaVita","11/07/2023"
"EAST END DIALYSIS MANAGEMENT LLC","332658","-","762 HARRISON AVENUE","RIVERHEAD","NY","11901","2","1","-","0.1684","93","132","784","0.1541","133","863","Achievement","3","0","-","0.9113","83","627","688","0.9277","731","788","Achievement","6","9","-","10","0","-","No Rate","101","-","-","No Rate","-","-","Achievement","6","2","-","10","3","-","34","<30","Achievement","5","0.6284","No Rate","Achievement","0.6902","No Rate","Achievement","0.7727","No Rate","Achievement","0.5621","No Rate","Achievement","0.5636","No Rate","Achievement","0.6154","No Rate","Achievement","0","-","34.71","-","32","25.38","35.58","33","24.96","Achievement","5","8","-","15.13","<10","4","8.39","46.35","12","8.28","Achievement","6","3","-","163.21","-","93","86.53","200.29","111","79.75","Improvement","3","92","93","83","83","0.9892","1.0000","10","-","Achievement","6","10","-","10","667057.90","4098944","617782.88","4027116","0.1534","0.1627","3","-","Achievement","4","1","-","3","9","10","-","5","10","32","1.5%","11/16/2007","Atlantic Dialysis Management Services","11/16/2007"
